index,group,energ_kcal,lipid_tot,carbohydrt,protein,name
1124,15.0,358.0,88.69,0.02,0.19,SAGU
1125,15.0,160.0,38.06,0.28,1.36,YUCA
1126,16.0,34.9,5.0,0.5,2.6,ACEROLA
1127,16.0,101.0,25.2,0.6,1.7,ANONA
1128,16.0,47.0,10.9,0.2,0.42,ARANDANOS FRESCOS
1129,16.0,42.0,9.8,0.2,1.6,BREVA
1130,16.0,57.0,9.9,1.6,0.8,CAIMITO BLANCO
1131,16.0,58.0,11.5,0.9,2.9,CAIMITO MORADO
1132,16.0,66.0,11.5,0.9,2.9,CALABAZA MELON
1133,16.0,75.0,17.2,0.5,0.5,CAÑA DE AZUCAR
1134,16.0,73.0,16.8,0.0,1.5,CAPULIN
1135,16.0,31.0,6.73,0.33,1.04,CARAMBOLO
1136,16.0,50.0,12.18,0.3,1.0,CEREZA (ROJA)
1137,16.0,48.0,11.12,0.39,1.4,CHABACANO
1138,16.0,85.0,18.0,1.1,0.7,CHICOZAPOTE
1139,16.0,82.98,17.7,0.62,1.65,CHIRIMOYA
1140,16.0,72.5,16.7,0.1,1.2,CIRICOTE
1141,16.0,79.0,19.14,0.4,2.12,CIRUELA AMARILLA (CIRUELA JOBO O JUNDURA)
1142,16.0,138.0,32.9,0.2,1.1,"CIRUELA PASA EN PURE, INDUSTRIALIZADA"
1143,16.0,339.0,89.07,0.73,3.7,CIRUELA PASA ENTERA
1144,16.0,46.0,11.42,0.28,0.7,CIRUELA ROJA
1145,16.0,354.0,15.23,33.49,3.33,COCO (PULPA O COPRA)
1146,16.0,660.0,23.65,64.53,6.88,"COCO RALLADO, SECO"
1147,16.0,192.9,22.3,8.9,5.9,COCOYOL
1148,16.0,53.0,13.53,0.26,0.7,COCTEL DE FRUTAS
1149,16.0,79.68,19.3,0.1,0.41,"COCTEL DE FRUTAS EN ALMIBAR, INDUSTRIALIZADO"
1150,16.0,79.0,19.1,0.1,0.3,"COCTEL DE FRUTAS, INDUSTRIALIZADO"
1151,16.0,282.0,75.03,0.39,2.45,DATIL SECO SIN SEMILLA
1152,16.0,39.0,9.54,0.25,0.91,DURAZNO AMARILLO
1153,16.0,63.0,14.0,0.2,1.2,DURAZNO BLANCO
1154,16.0,74.25,17.72,0.06,0.63,"DURAZNO EN ALMIBAR (SIN SEMILLA), INDUSTRIALIZADO"
1155,16.0,35.6,8.0,0.0,0.9,FRAMBUESA
1156,16.0,32.0,7.68,0.3,0.67,FRESA
1157,16.0,99.0,23.5,0.3,0.6,"FRESAS EN ALMIBAR, INDUSTRIALIZADAS"
1158,16.0,342.58,80.54,0.2,3.16,FRUTAS SECAS O DESHIDRATADAS
1159,16.0,103.0,27.12,0.23,1.07,FRUTO DEL PAN
1160,16.0,82.6,16.3,1.0,2.1,GARAMBULLO
1161,16.0,104.3,22.3,0.7,2.2,GRANADA CHINA
1162,16.0,83.0,18.7,1.17,1.67,GRANADA ROJA
1163,16.0,66.0,16.84,0.3,1.0,GUANABANA CIMARRONA
1164,16.0,55.0,11.8,0.1,1.8,GUAYA (PROMEDIO)
1165,16.0,65.0,12.9,1.0,1.1,GUAYABA AMARILLA (BLANCA)
1166,16.0,66.5,13.61,0.98,1.83,GUAYABA PROMEDIO
1167,16.0,68.0,14.32,0.95,2.55,GUAYABA ROSA (MANZANA)
1168,16.0,333.0,53.33,20.0,13.33,HARINA DE COCO
1169,16.0,76.5,17.5,0.3,0.95,HIGO
1170,16.0,96.0,22.9,0.2,0.6,"HIGO EN ALMIBAR, INDUSTRIALIZADO"
1171,16.0,38.0,8.82,0.09,0.72,JICAMA
1172,16.0,164.0,27.0,0.9,11.9,JINICUIL CRUDO (SEMILLAS)
1173,16.0,57.2,10.7,0.8,1.8,JIOTILLA
1174,16.0,61.0,14.66,0.52,1.14,KIWI
1175,16.0,30.0,10.54,0.2,0.7,LIMA
1176,16.0,30.0,10.54,0.2,0.7,LIMON AGRIO
1177,16.0,35.7,7.9,0.1,0.8,LIMON REAL
1178,16.0,66.0,16.53,0.44,0.83,LITCHI
1179,16.0,51.0,12.5,0.5,0.5,MAMEY
1180,16.0,53.0,13.34,0.31,0.81,MANDARINA COMUN
1181,16.0,53.0,13.34,0.31,0.81,MANDARINA REYNA O CHINA
1182,16.0,60.0,14.98,0.38,0.82,MANGO (PROMEDIO)
1183,16.0,44.06,9.0,0.54,0.8,MANGO CRIOLLO
1184,16.0,147.4,37.2,0.2,0.2,"MANGO EN ALMIBAR, INDUSTRIALIZADO"
1185,16.0,48.0,11.1,0.0,0.8,MANGO MANILA
1186,16.0,60.0,14.98,0.38,0.82,MANGO PETACON
1187,16.0,59.0,14.06,0.2,0.27,"MANZANA (TIPO GOLDEN DELICIOUS, RED DELICIOUS, GALA)"
1188,16.0,52.0,13.81,0.17,0.26,MANZANA CRIOLLA (ROJA O AMARILLA)
1189,16.0,182.0,45.0,0.1,0.2,"MANZANA EN ALMIBAR, INDUSTRIALIZADA"
1190,16.0,52.0,13.81,0.17,0.26,MANZANA RED DELICIOUS
1191,16.0,97.0,23.38,0.7,2.2,MARACUYA
1192,16.0,46.0,11.6,0.2,0.8,MARAÑON FRESCO
1193,16.0,39.0,9.54,0.25,0.91,MELOCOTON (PRISCO)
1194,16.0,28.5,6.3,0.1,0.6,MELON CHINO (CANTALUPO)
1195,16.0,32.25,7.7,0.12,0.57,MELON PROMEDIO
1196,16.0,36.0,9.09,0.14,0.54,MELON VALENCIANO
1197,16.0,27.7,6.3,0.1,0.4,MEMBRILLO
1198,16.0,46.0,6.4,1.3,2.1,NANCHE
1199,16.0,62.0,11.4,1.3,1.1,NANCHE AGRIO
1200,16.0,65.0,13.4,0.6,1.5,NARANJA AGRIA
1201,16.0,49.0,11.89,0.3,1.04,NARANJA CAJERA
1202,16.0,71.0,15.9,0.86,1.88,NARANJA CHINA
1203,16.0,47.0,11.75,0.12,0.94,NARANJA PROMEDIO
1204,16.0,49.32,10.55,0.32,1.06,NECTARINA
1205,16.0,47.0,12.14,0.2,0.43,NISPERO
1206,16.0,73.29,15.13,1.52,1.29,OTRA FRUTA (PROMEDIO)
1207,16.0,42.58,9.81,0.1,0.61,PAPAYA
1208,16.0,301.0,80.02,0.2,3.28,PASAS GOLDEN
1209,16.0,67.0,16.1,0.09,0.36,"PERA CRIOLLA, DURA"
1210,16.0,63.0,15.01,0.16,0.39,PERA MANTEQUILLA
1211,16.0,60.27,12.87,0.0,0.2,"PERAS EN ALMIBAR, INDUSTRIALIZADAS"
1212,16.0,65.2,15.0,0.4,0.4,PERON
1213,16.0,70.0,18.59,0.19,0.58,PERSIMON
1214,16.0,50.0,13.12,0.12,0.54,PIÑA
1215,16.0,75.13,18.5,0.07,0.19,"PIÑA EN ALMIBAR, INDUSTRIALIZADA"
1216,16.0,53.0,10.4,0.6,1.6,PITAHAYA
1217,16.0,89.0,22.84,0.33,1.09,PLATANO (PROMEDIO)
1218,16.0,89.0,22.84,0.33,1.09,PLATANO DOMINICO
1219,16.0,122.0,31.89,0.37,1.3,PLATANO MACHO
1220,16.0,89.0,22.84,0.33,1.09,PLATANO MANZANO
1221,16.0,92.6,20.8,0.2,1.9,PLATANO MORADO
1222,16.0,89.0,22.84,0.33,1.09,PLATANO TABASCO
1223,16.0,69.8,16.4,0.2,0.6,POMAROSA
1224,16.0,38.0,9.62,0.04,0.76,POMELO
1225,16.0,84.27,21.04,0.35,0.11,"PURE DE MANZANA,  INDUSTRIALIZADO"
1226,16.0,30.0,7.55,0.15,0.61,SANDIA (OVALADA)
1227,16.0,30.0,7.55,0.15,0.61,"SANDIA CRIOLLA (REDONDA, RAYADA)"
1228,16.0,76.3,16.3,0.3,2.1,SARAMUYO
1229,16.0,239.0,62.5,0.6,2.8,TAMARINDO
1230,16.0,97.0,22.0,0.6,0.8,TEJOCOTE
1231,16.0,32.0,8.08,0.1,0.63,TORONJA
1232,16.0,34.8,8.1,0.0,0.6,TUNA CARDONA
1233,16.0,41.0,9.57,0.51,0.73,TUNA CON SEMILLA (PROMEDIO)
1234,16.0,69.0,18.1,0.16,0.72,UVA (TODOS TIPOS)
1235,16.0,67.0,17.15,0.35,0.63,UVA BLANCA
1236,16.0,57.0,13.93,0.47,0.81,UVA NEGRA
1237,16.0,28.1,6.6,0.1,0.2,XOCOYOL
1238,16.0,89.3,20.0,0.5,1.2,ZAPOTE AMARILLO
1239,16.0,77.02,15.98,0.7,1.7,ZAPOTE BLANCO
1240,16.0,157.2,36.2,0.8,1.3,ZAPOTE BORRACHO
1241,16.0,62.1,14.5,0.1,0.8,ZAPOTE NEGRO
1242,16.0,43.0,9.61,0.49,1.39,ZARZAMORA
1243,17.0,19.0,3.74,0.2,1.8,ACELGA
1244,17.0,20.0,4.13,0.08,1.88,ACELGA COCIDA
1245,17.0,160.0,8.53,14.66,2.0,AGUACATE (PROMEDIO)
1246,17.0,135.0,3.7,12.7,1.4,AGUACATE DE PELLEJO
1247,17.0,167.0,8.64,15.41,1.96,"AGUACATE HASS (CALIFORNIA, NEGRO)"
1248,17.0,120.0,7.82,10.06,2.23,AGUACATE VERDE O FLORIDA
1249,17.0,149.0,33.06,0.5,6.36,AJO
1250,17.0,47.0,10.51,0.15,3.27,ALCACHOFA
1251,17.0,23.0,2.1,0.69,3.99,ALFALFA
1252,17.0,298.0,52.39,4.01,31.84,ALGA NORI
1253,17.0,16.0,2.97,0.17,0.69,APIO
1254,17.0,25.0,5.88,0.18,0.98,BERENJENA
1255,17.0,37.0,2.34,1.38,3.78,BERRO
1256,17.0,43.0,9.56,0.17,1.61,BETABEL
1257,17.0,44.0,9.96,0.18,1.68,BETABEL COCIDO
1258,17.0,23.0,4.02,0.33,2.46,BLEDOS
1259,17.0,34.0,6.64,0.37,2.82,BROCOLI
1260,17.0,35.0,7.18,0.41,2.38,BROCOLI COCIDO
1261,17.0,17.0,3.11,0.32,1.21,CALABACITA ITALIANA
1262,17.0,40.0,8.7,0.5,2.0,CALABAZA AMARILLA
1263,17.0,18.0,3.84,0.2,1.2,CALABAZA CRIOLLA (VERDE)
1264,17.0,26.0,6.5,0.1,1.0,CALABAZA DE CASTILLA (MADURA)
1265,17.0,40.0,9.34,0.1,1.1,CEBOLLA BLANCA
1266,17.0,32.0,7.34,0.19,1.83,CEBOLLA CAMBRAY
1267,17.0,34.33,7.15,0.17,1.05,"CEBOLLA CAMBRAY EN VINAGRE, INDUSTRIALIZADA"
1268,17.0,44.0,10.15,0.19,1.36,CEBOLLA COCIDA
1269,17.0,35.0,7.7,0.1,0.8,CEBOLLA MORADA
1270,17.0,30.0,4.35,0.73,3.27,CEBOLLIN
1271,17.0,28.0,5.29,0.47,2.17,CHAMPIÑONES COCIDOS
1272,17.0,47.0,4.0,3.0,2.0,"CHAMPIÑONES EN VINAGRE, INDUSTRIALIZADOS"
1273,17.0,38.0,4.58,0.11,4.69,CHAMPIÑONES NATURALES
1274,17.0,21.5,4.8,0.3,0.72,CHAYOTE (PROMEDIO)
1275,17.0,24.0,5.09,0.48,0.62,CHAYOTE COCIDO
1276,17.0,32.0,6.3,0.3,1.0,CHAYOTE CON ESPINAS
1277,17.0,19.0,4.51,0.13,0.82,CHAYOTE SIN ESPINAS
1278,17.0,63.0,7.5,0.6,6.9,CHEPIL (CHIPILIN)
1279,17.0,81.0,14.45,0.4,5.42,CHICHARO
1280,17.0,84.0,15.63,0.22,5.36,CHICHARO COCIDO
1281,17.0,112.04,14.04,0.84,7.42,"CHICHARO, INDUSTRIALIZADO"
1282,17.0,16.0,2.38,0.2,1.2,CHILACAYOTE TIERNO
1283,17.0,335.0,50.32,9.75,11.5,CHILE ANCHO SECO
1284,17.0,255.0,33.98,6.42,15.4,CHILE CASCABEL SECO
1285,17.0,38.0,7.35,0.27,1.5,CHILE CHILACA
1286,17.0,56.0,3.5,4.0,1.4,"CHILE CHIPOTLE ADOBADO, INDUSTRIALIZADO"
1287,17.0,258.0,46.7,6.3,14.15,CHILE CHIPOTLE SECO
1288,17.0,318.0,56.6,17.3,12.0,CHILE CRIOLLO Y CHILE DULCE
1289,17.0,38.0,6.3,0.7,1.7,CHILE CRISTALINO
1290,17.0,288.54,48.1,4.9,12.19,CHILE DE ARBOL SECO
1291,17.0,61.5,10.49,2.05,2.57,CHILE FRESCO (PROMEDIO)
1292,17.0,275.0,36.9,8.6,12.6,CHILE GUAJILLO
1293,17.0,37.0,5.3,0.8,2.2,CHILE HABANERO
1294,17.0,26.0,5.33,0.13,1.0,CHILE JALAPENO
1295,17.0,26.62,4.66,0.66,0.51,"CHILE JALAPEÑO EN ESCABECHE (ENTERO), INDUSTRIALIZADO"
1296,17.0,17.98,3.86,0.42,0.42,"CHILE JALAPEÑO EN ESCABECHE (RAJAS), INDUSTRIALIZADO"
1297,17.0,23.0,2.56,0.21,2.68,CHILE LARGO
1298,17.0,33.0,5.0,1.0,1.0,"CHILE LARGO  EN ESCABECHE, INDUSTRIALIZADO"
1299,17.0,37.0,5.3,0.8,2.2,CHILE MANZANO
1300,17.0,311.0,53.49,5.4,12.2,CHILE MORITA SECO
1301,17.0,388.0,52.32,15.2,10.4,CHILE MULATO SECO
1302,17.0,371.0,35.32,19.0,14.6,CHILE PASILLA SECO
1303,17.0,26.0,5.66,0.23,0.95,CHILE PIMIENTO SIN SEMILLA
1304,17.0,248.0,27.56,9.86,12.25,CHILE PIQUIN SECO
1305,17.0,43.0,8.44,0.25,1.75,CHILE POBLANO
1306,17.0,312.8,52.89,7.35,11.51,CHILE SECO PROMEDIO
1307,17.0,26.66,6.66,0.0,0.0,"CHILE SERRANO EN ESCABECHE, INDUSTRIALIZADO"
1308,17.0,33.0,4.57,0.53,2.5,CHILE TORNACHILE
1309,17.0,40.0,7.5,0.34,1.62,CHILE TROMPITO
1310,17.0,41.0,7.18,0.42,2.0,CHILE VERDE O SERRANO
1311,17.0,116.0,17.04,3.76,3.5,CHILILLO (CHILE DEL MONTE)
1312,17.0,23.0,3.67,0.52,2.13,CILANTRO
1313,17.0,25.0,5.8,0.1,1.28,COL BLANCA
1314,17.0,16.0,3.23,0.2,1.2,COL CHINA
1315,17.0,69.0,12.91,0.42,3.37,COL DE BRUSELAS
1316,17.0,31.0,7.37,0.16,1.43,COL MORADA
1317,17.0,25.0,5.8,0.1,1.28,COL VERDE
1318,17.0,25.0,4.97,0.28,1.92,COLIFLOR
1319,17.0,29.5,5.8,0.33,2.37,COLIFLOR Y BROCOLI COCIDOS PROMEDIO
1320,17.0,23.0,4.11,0.45,1.84,COLIFOR COCIDA
1321,17.0,27.0,6.2,0.1,1.7,COLINABO
1322,17.0,37.0,2.34,1.38,3.78,CRESSON
1323,17.0,16.0,3.33,0.09,1.32,CRUCETAS
1324,17.0,35.0,7.88,0.28,1.89,EJOTE COCIDO CON SAL
1325,17.0,35.0,7.88,0.28,1.89,EJOTE COCIDO SIN SAL
1326,17.0,31.0,6.97,0.22,1.83,EJOTES
1327,17.0,32.0,7.44,0.52,0.33,EPAZOTE
1328,17.0,20.0,3.88,0.12,2.2,ESPARRAGO
1329,17.0,23.0,3.63,0.39,2.86,ESPINACA
1330,17.0,23.0,3.75,0.26,2.97,ESPINACA COCIDA
1331,17.0,15.0,3.28,0.07,1.03,FLOR DE CALABAZA
1332,17.0,15.0,3.3,0.08,1.09,FLOR DE CALABAZA COCIDA
1333,17.0,59.0,10.0,0.2,4.4,FLOR DE COLORIN (XOMPANTLE)
1334,17.0,38.0,8.2,0.2,0.8,FLOR DE GARAMBULLO
1335,17.0,35.0,7.3,0.2,0.9,FLOR DE MAGUEY
1336,17.0,83.0,1.21,0.37,2.62,FLOR DE YUCA
1337,17.0,23.23,2.12,0.7,4.04,GERMEN DE ALFALFA (CRUDO)
1338,17.0,106.0,22.14,0.55,8.96,GERMEN DE LENTEJAS
1339,17.0,122.0,9.57,6.7,13.09,GERMEN DE SOYA
1340,17.0,23.0,2.1,0.69,3.99,GERMINADO DE ALFALFA Y SOYA
1341,17.0,95.0,13.7,0.6,8.7,GUAJE VERDE  (SEMILLAS)
1342,17.0,72.0,11.7,0.6,5.6,HABA VERDE
1343,17.0,44.0,8.41,0.73,3.29,HIERBABUENA
1344,17.0,62.0,8.8,0.8,4.8,HIERBAMORA
1345,17.0,30.0,2.2,0.8,3.6,"HOJA SANTA (NOMO,ACUYO)"
1346,17.0,64.0,6.7,0.9,7.2,HOJAS DE CHAYA
1347,17.0,23.0,4.7,0.3,1.7,HOJAS DE CHICORIA
1348,17.0,45.0,9.2,0.7,2.7,HOJAS DE DIENTE DE LEON
1349,17.0,23.0,3.1,0.2,2.1,HOJAS DE ENDIVIA
1350,17.0,33.0,4.8,0.4,2.6,HOJAS DE MOSTAZA
1351,17.0,71.0,10.8,1.7,3.0,HOJAS DE NABO
1352,17.0,20.0,4.4,0.2,1.1,HOJAS DE PATA DE PALOMA
1353,17.0,39.0,4.0,0.43,4.78,HOJAS DE QUELITE DE TRAPO
1354,17.0,55.0,9.9,0.5,2.8,HOJAS DE RABANO
1355,17.0,19.0,2.33,0.4,3.15,HOJAS Y PUNTAS DE CALABAZA
1356,17.0,22.0,3.87,0.35,2.11,HONGO PORTOBELLO
1357,17.0,22.0,3.26,0.34,3.09,HONGOS (PROMEDIO)
1358,17.0,80.0,13.46,0.57,5.25,HUAUZONTLE
1359,17.0,52.0,9.17,0.32,3.05,HUITLACOCHE
1360,17.0,18.0,3.89,0.2,0.88,JITOMATE BOLA
1361,17.0,32.0,5.84,1.02,0.96,JITOMATE CHERRY
1362,17.0,258.0,55.76,2.97,14.11,JITOMATE DESHIDRATADO
1363,17.0,18.0,3.89,0.2,0.88,JITOMATE SALADET
1364,17.0,35.0,7.12,0.11,1.5,JITOMATILLO (MILTOMATE)
1365,17.0,17.0,3.29,0.3,1.23,LECHUGA OREJONA
1366,17.0,14.0,2.97,0.14,0.9,LECHUGA ROMANA (ICERBERG O DE CABEZA)
1367,17.0,16.0,2.26,0.22,1.33,"LECHUGA SANGRIA, FRANCESA, ITALIANA"
1368,17.0,40.0,3.9,0.6,4.8,MALVA
1369,17.0,28.0,6.43,0.1,0.9,NABO
1370,17.0,16.0,3.33,0.09,1.32,NOPALES
1371,17.0,15.0,3.28,0.05,1.35,NOPALES COCIDOS SIN SAL
1372,17.0,22.0,2.89,0.33,1.75,PAPALOQUELITE
1373,17.0,21.57,3.68,0.23,1.2,"PEPINILLO (PICKLES), INDUSTRIALIZADO"
1374,17.0,15.0,3.63,0.11,0.65,PEPINO CON CASCARA
1375,17.0,12.0,2.16,0.16,0.59,PEPINO SIN CASCARA
1376,17.0,36.0,6.33,0.79,2.97,PEREJIL
1377,17.0,31.0,6.03,0.3,0.99,PIMIENTO MORRON ROJO
1378,17.0,27.0,6.32,0.21,1.0,"PIMIENTO MORRON, AMARILLO"
1379,17.0,20.0,4.64,0.17,0.86,"PIMIENTO MORRON, VERDE"
1380,17.0,61.0,14.15,0.3,1.5,PORO
1381,17.0,32.54,6.41,0.19,1.32,"PURE DE TOMATE, INDUSTRIALIZADO"
1382,17.0,40.0,5.1,0.5,3.6,QUELITE
1383,17.0,16.0,3.4,0.1,0.68,RABANO CHICO
1384,17.0,24.0,4.33,0.26,1.06,RABANO LARGO
1385,17.0,34.0,4.4,0.2,3.6,ROMERITOS
1386,17.0,105.37,23.84,0.38,0.77,SALSA CATSUP
1387,17.0,37.62,7.69,0.08,1.54,"SALSA DE TOMATE, INDUSTRIALIZADA"
1388,17.0,31.83,5.1,0.63,0.53,"SALSA ROJA MEXICANA, INDUSTRIALIZADA"
1389,17.0,0.0,0.0,0.0,0.0,SALSA VALENTINA
1390,17.0,77.0,5.1,0.2,1.1,SALSIFI (CONDIMENTO)
1391,17.0,23.0,5.1,0.2,1.2,TOMATE (VERDE)
1392,17.0,32.0,5.84,1.02,0.96,TOMILES (TOMATITOS)
1393,17.0,20.0,3.39,0.36,2.03,VERDOLAGA
1394,17.0,43.68,9.43,0.27,2.24,"VERDURA PRECOCIDA (CHICHARO, ZANAHORIA, ELOTE, ETC.), INDUSTRIALIZADA"
1395,17.0,60.0,13.09,0.15,2.86,VERDURAS COCIDAS CON SAL
1396,17.0,53.0,11.5,0.3,2.1,"VERDURAS COMBINADAS (PARA SOPA O CALDO), CRUDAS"
1397,17.0,17.88,3.16,0.25,1.77,VERDURAS DE HOJA VERDE (PROMEDIO DE BASE)
1398,17.0,25.86,4.46,0.27,2.46,VERDURAS HOJAS OSCURAS (PROMEDIO)
1399,17.0,65.86,10.9,1.04,3.21,"VERDURAS MIXTAS, INDUSTRIALIZADAS"
1400,17.0,25.0,5.2,0.4,0.1,XOCONOSTLE
1401,17.0,41.0,9.58,0.24,0.93,ZANAHORIA
1402,17.0,35.0,8.22,0.18,0.76,ZANAHORIA COCIDA
1403,17.0,28.0,6.0,0.0,1.06,"ZANAHORIA, INDUSTRIALIZADA"
1404,18.0,197.6,2.19,20.37,1.46,"ACEITUNAS (PROMEDIO), INDUSTRIALIZADAS"
1405,18.0,573.0,23.45,49.67,17.73,AJONJOLI
1406,18.0,579.0,21.67,49.93,21.15,ALMENDRAS
1407,18.0,618.0,16.7,54.55,14.95,AVELLANAS
1408,18.0,469.55,37.69,30.06,12.95,"BOTANA DE CACAHUATES, SEMILLAS Y PASAS"
1409,18.0,587.0,21.26,49.66,24.35,CACAHUATE (TOSTADO) CON CASCARA
1410,18.0,521.57,40.59,29.83,20.17,CACAHUATE JAPONÉS
1411,18.0,587.0,21.26,49.66,24.35,CACAHUATE TOSTADO  CON SAL
1412,18.0,587.0,21.26,49.66,24.35,CACAHUATE TOSTADO SIN CASCARA
1413,18.0,596.0,26.1,48.0,15.0,CACAO CON CASCARA
1414,18.0,629.0,21.9,52.5,17.1,CACAO PASTA
1415,18.0,588.0,20.1,49.3,16.0,CACAO SIN CASCARA
1416,18.0,165.0,32.5,1.5,5.44,CASTAÑA CRUDA
1417,18.0,692.0,14.3,67.4,7.1,COCO DE ACEITE (COQUITO O COROSO)
1418,18.0,520.0,35.65,34.0,25.9,CREMA DE CACAHUATE BAJA EN GRASA
1419,18.0,589.0,21.57,49.94,24.06,CREMA DE CACAHUATE CON GRASA Y SAL
1420,18.0,571.0,21.43,50.0,21.43,HARINA DE ALMENDRA
1421,18.0,654.0,13.71,65.21,15.23,NUEZ
1422,18.0,410.78,47.4,20.49,12.36,PALANQUETA DE CACAHUATE INDUSTRIALIZADA
1423,18.0,597.0,16.0,50.7,19.21,PIÑON
1424,18.0,572.0,28.28,45.82,21.05,PISTACHE
1425,18.0,559.0,10.71,49.05,30.23,SEMILLA DE CALABAZA
1426,18.0,584.0,20.0,51.46,20.78,SEMILLA SECA DE GIRASOL CON CASCARA
1427,18.0,584.0,20.0,51.46,20.78,"SEMILLAS SECAS DE GIRASOL, PELADAS"
1428,19.0,337.0,57.97,1.8,22.33,ALUBIA
1429,19.0,337.0,58.4,2.0,21.4,ARVEJA O ARVEJON
1430,19.0,345.0,60.7,2.6,22.0,FRIJOL AMARILLO
1431,19.0,330.0,59.6,1.7,19.0,FRIJOL AYOCOTE
1432,19.0,345.0,58.6,1.9,19.63,FRIJOL AZUFRADO
1433,19.0,331.0,57.3,1.8,21.28,FRIJOL BAYO GORDO
1434,19.0,333.0,60.27,0.85,23.36,FRIJOL BLANCO
1435,19.0,333.0,60.01,0.83,23.58,FRIJOL CRUDO (PROMEDIO)
1436,19.0,343.0,62.78,1.49,21.7,FRIJOL DE ARBOL (GANDUL)
1437,19.0,316.0,59.06,1.7,16.0,FRIJOL GARBANCILLO
1438,19.0,132.0,23.71,0.54,8.86,FRIJOL HERVIDO CON SAL
1439,19.0,132.0,23.71,0.54,8.86,FRIJOL HERVIDO SIN SAL
1440,19.0,341.0,62.36,1.42,21.6,FRIJOL NEGRO
1441,19.0,322.0,58.22,1.5,19.0,FRIJOL OJO DE LIEBRE
1442,19.0,339.0,60.1,1.5,21.2,FRIJOL PALACIO
1443,19.0,343.0,64.19,1.13,20.96,FRIJOL ROSITA
1444,19.0,76.13,14.27,0.37,3.98,"FRIJOLES DE OLLA, INDUSTRIALIZADOS"
1445,19.0,71.25,6.3,3.51,3.68,"FRIJOLES MOLIDOS (TIPO ISADORA), INDUSTRIALIZADOS"
1446,19.0,101.38,12.59,4.3,4.55,"FRIJOLES REFRITOS, INDUSTRIALIZADOS"
1447,19.0,364.0,62.95,6.04,20.47,GARBANZO
1448,19.0,164.0,27.42,2.59,8.86,GARBANZO COCIDO CON SAL
1449,19.0,164.0,27.42,2.59,8.86,GARBANZO COCIDO SIN SAL
1450,19.0,432.68,39.41,22.76,20.86,HABAS Y GARBANZOS ENCHILADOS
1451,19.0,341.0,58.29,1.53,26.12,HABA SECA
1452,19.0,110.0,19.65,0.4,7.6,HABAS COCIDAS CON SAL
1453,19.0,110.0,19.65,0.4,7.6,HABAS COCIDAS SIN SAL
1454,19.0,348.5,60.32,2.45,23.08,"HABAS, LENTEJAS, GARBANZOS, IBES, ALUBIA (PROMEDIO)"
1455,19.0,328.0,57.39,2.1,19.8,HARINA DE FRIJOL
1456,19.0,363.0,54.72,6.69,20.89,HARINA DE GARBANZO
1457,19.0,370.0,64.6,1.9,23.6,HARINA DE HABA
1458,19.0,360.0,33.81,7.03,40.36,HARINA DE SOYA BAJA EN GRASA
1459,19.0,338.0,34.4,1.0,47.8,HARINA DE SOYA DESGRASADA
1460,19.0,113.0,20.17,0.86,6.84,IBES (FRESCOS)
1461,19.0,335.0,62.83,0.93,20.62,IBES (SECOS)
1462,19.0,352.0,63.35,1.06,24.63,LENTEJAS
1463,19.0,114.0,19.54,0.38,9.02,LENTEJAS COCIDAS CON SAL
1464,19.0,116.0,20.13,0.38,9.02,LENTEJAS COCIDAS SIN SAL
1465,19.0,446.0,30.16,19.94,36.49,SOYA  EN GRANO
1466,19.0,337.0,35.89,2.39,49.2,SOYA TEXTURIZADA (NO PREPARADA)
1467,20.0,140.86,2.83,8.88,11.74,"ALAMBRE DE POLLO (CON JAMON, VERDURAS, QUESO), PREPARACION ESTANDARIZADA"
1468,20.0,155.19,3.81,11.32,9.87,"ALAMBRE DE RES (RES, SALCHICHA, PIMIENTO MORRON, CEBOLLA), PREPARACION ESTANDARIZADA"
1469,20.0,375.0,1.73,31.2,22.13,"ALAMBRE VEGETARIANO, PREPARACION ESTANDARIZADA"
1470,20.0,173.09,5.51,12.25,10.02,"ALBONDIGA (RES O CERDO), PREPARACION ESTANDARIZADA"
1471,20.0,151.74,2.45,11.68,8.9,"ALBONDIGA PROMEDIO, PREPARACION ESTANDARIZADA"
1472,20.0,125.31,25.74,1.11,2.2,"ARROZ  BLANCO FRITO, PREPARACION ESTANDARIZADA"
1473,20.0,100.16,20.92,0.8,1.91,"ARROZ  ROJO FRITO SIN VERDURAS, PREPARACION ESTANDARIZADA"
1474,20.0,188.64,37.91,2.06,3.21,"ARROZ COCIDO, PREPARACION ESTANDARIZADA"
1475,20.0,103.48,21.04,1.13,2.07,"ARROZ CON MOLE, PREPARACI�N ESTANDARIZADA"
1476,20.0,160.15,18.15,7.95,3.96,"ARROZ FRITO ESTILO CHINO, PREPARACION ESTANDARIZADA"
1477,20.0,174.0,32.79,2.96,4.05,"ARROZ FRITO, INDUSTRIALIZADO"
1478,20.0,139.04,21.0,2.99,5.79,"ARROZ ROJO CON ATUN, PREPARACION ESTANDARIZADA"
1479,20.0,140.39,22.37,4.5,2.12,"ARROZ ROJO FRITO CON VERDURAS, PREPARACION ESTANDARIZADA"
1480,20.0,93.3,4.57,5.05,6.9,"ATUN CON HUEVO, PREPARACION ESTANDARIZADA"
1481,20.0,216.5,20.27,10.93,8.84,"BAGUETTE PROMEDIO, PREPARACION ESTANDARIZADA"
